state,county,date,m50_count
Colorado,Montezuma County,2020-03-03,61
Colorado,Montezuma County,2020-03-04,105
Colorado,Montezuma County,2020-03-05,105
Colorado,Montezuma County,2020-03-06,112
Colorado,Montezuma County,2020-03-09,75
Colorado,Montezuma County,2020-03-10,82
Colorado,Montezuma County,2020-03-11,75
Colorado,Montezuma County,2020-03-12,102
Colorado,Montezuma County,2020-03-13,94
Colorado,Montezuma County,2020-03-16,123
Colorado,Montezuma County,2020-03-17,55
Colorado,Montezuma County,2020-03-18,59
Colorado,Montezuma County,2020-03-19,52
Colorado,Montezuma County,2020-03-20,62
Colorado,Montrose County,2020-03-02,114
Colorado,Montrose County,2020-03-03,101
Colorado,Montrose County,2020-03-04,108
Colorado,Montrose County,2020-03-05,103
Colorado,Montrose County,2020-03-06,123
Colorado,Montrose County,2020-03-09,102
Colorado,Montrose County,2020-03-10,110
Colorado,Montrose County,2020-03-11,98
Colorado,Montrose County,2020-03-12,100
Colorado,Montrose County,2020-03-13,97
Colorado,Montrose County,2020-03-16,77
Colorado,Montrose County,2020-03-17,76
Colorado,Montrose County,2020-03-18,65
Colorado,Montrose County,2020-03-19,64
Colorado,Montrose County,2020-03-20,61
Colorado,Morgan County,2020-03-02,90
Colorado,Morgan County,2020-03-03,107
Colorado,Morgan County,2020-03-04,102
Colorado,Morgan County,2020-03-05,100
Colorado,Morgan County,2020-03-06,131
Colorado,Morgan County,2020-03-09,98
Colorado,Morgan County,2020-03-10,113
Colorado,Morgan County,2020-03-11,91
Colorado,Morgan County,2020-03-12,119
Colorado,Morgan County,2020-03-13,106
Colorado,Morgan County,2020-03-16,83
Colorado,Morgan County,2020-03-17,75
Colorado,Morgan County,2020-03-18,76
Colorado,Morgan County,2020-03-19,46
Colorado,Morgan County,2020-03-20,46
Colorado,Otero County,2020-03-02,91
Colorado,Otero County,2020-03-03,100
Colorado,Otero County,2020-03-04,107
Colorado,Otero County,2020-03-05,114
Colorado,Otero County,2020-03-06,160
Colorado,Otero County,2020-03-09,116
Colorado,Otero County,2020-03-10,104
Colorado,Otero County,2020-03-11,95
Colorado,Otero County,2020-03-12,83
Colorado,Otero County,2020-03-13,86
Colorado,Otero County,2020-03-16,107
Colorado,Otero County,2020-03-17,87
Colorado,Otero County,2020-03-18,44
Colorado,Otero County,2020-03-19,43
Colorado,Otero County,2020-03-20,70
Colorado,Park County,2020-03-02,106
Colorado,Park County,2020-03-03,111
Colorado,Park County,2020-03-04,98
Colorado,Park County,2020-03-05,100
Colorado,Park County,2020-03-06,105
Colorado,Park County,2020-03-09,97
Colorado,Park County,2020-03-10,108
Colorado,Park County,2020-03-11,106
Colorado,Park County,2020-03-12,113
Colorado,Park County,2020-03-13,96
Colorado,Park County,2020-03-16,71
Colorado,Park County,2020-03-17,60
Colorado,Park County,2020-03-18,60
Colorado,Park County,2020-03-19,0
Colorado,Park County,2020-03-20,23
Colorado,Pitkin County,2020-03-02,156
Colorado,Pitkin County,2020-03-03,95
Colorado,Pitkin County,2020-03-04,97
Colorado,Pitkin County,2020-03-05,100
Colorado,Pitkin County,2020-03-06,96
Colorado,Pitkin County,2020-03-09,93
Colorado,Pitkin County,2020-03-10,92
Colorado,Pitkin County,2020-03-11,102
Colorado,Pitkin County,2020-03-12,119
Colorado,Pitkin County,2020-03-13,172
Colorado,Pitkin County,2020-03-16,93
Colorado,Pitkin County,2020-03-17,92
Colorado,Prowers County,2020-03-02,100
Colorado,Prowers County,2020-03-03,108
Colorado,Prowers County,2020-03-04,105
Colorado,Prowers County,2020-03-05,209
Colorado,Prowers County,2020-03-06,105
Colorado,Prowers County,2020-03-09,110
Colorado,Prowers County,2020-03-10,104
Colorado,Prowers County,2020-03-11,109
Colorado,Prowers County,2020-03-12,109
Colorado,Prowers County,2020-03-13,177
Colorado,Prowers County,2020-03-16,92
Colorado,Prowers County,2020-03-17,86
Colorado,Prowers County,2020-03-18,103
Colorado,Prowers County,2020-03-19,73
Colorado,Prowers County,2020-03-20,115
Colorado,Pueblo County,2020-03-02,97
Colorado,Pueblo County,2020-03-03,105
Colorado,Pueblo County,2020-03-04,107
Colorado,Pueblo County,2020-03-05,103
Colorado,Pueblo County,2020-03-06,117
Colorado,Pueblo County,2020-03-09,104
Colorado,Pueblo County,2020-03-10,100
Colorado,Pueblo County,2020-03-11,105
Colorado,Pueblo County,2020-03-12,108
Colorado,Pueblo County,2020-03-13,81
Colorado,Pueblo County,2020-03-16,82
Colorado,Pueblo County,2020-03-17,61
Colorado,Pueblo County,2020-03-18,61
Colorado,Pueblo County,2020-03-19,55
Colorado,Pueblo County,2020-03-20,57
Colorado,Rio Grande County,2020-03-02,99
Colorado,Rio Grande County,2020-03-03,127
Colorado,Rio Grande County,2020-03-04,100
Colorado,Rio Grande County,2020-03-05,125
Colorado,Rio Grande County,2020-03-06,198
Colorado,Rio Grande County,2020-03-09,395
Colorado,Rio Grande County,2020-03-10,322
Colorado,Rio Grande County,2020-03-11,491
Colorado,Rio Grande County,2020-03-12,529
Colorado,Rio Grande County,2020-03-13,157
Colorado,Rio Grande County,2020-03-16,171
Colorado,Rio Grande County,2020-03-17,106
Colorado,Rio Grande County,2020-03-18,95
Colorado,Rio Grande County,2020-03-19,162
Colorado,Rio Grande County,2020-03-20,60
Colorado,Routt County,2020-03-02,104
Colorado,Routt County,2020-03-03,99
Colorado,Routt County,2020-03-04,102
Colorado,Routt County,2020-03-05,97
Colorado,Routt County,2020-03-06,107
Colorado,Routt County,2020-03-09,95
Colorado,Routt County,2020-03-10,89
Colorado,Routt County,2020-03-11,98
Colorado,Routt County,2020-03-12,99
Colorado,Routt County,2020-03-13,103
Colorado,Routt County,2020-03-16,92
Colorado,Routt County,2020-03-17,73
Colorado,Routt County,2020-03-18,55
Colorado,Routt County,2020-03-19,34
Colorado,Routt County,2020-03-20,42
Colorado,San Miguel County,2020-03-02,100
Colorado,San Miguel County,2020-03-03,93
Colorado,San Miguel County,2020-03-04,101
Colorado,San Miguel County,2020-03-05,100
Colorado,San Miguel County,2020-03-06,106
Colorado,San Miguel County,2020-03-09,91
Colorado,San Miguel County,2020-03-10,88
Colorado,San Miguel County,2020-03-11,96
Colorado,San Miguel County,2020-03-12,108
Colorado,San Miguel County,2020-03-13,117
Colorado,San Miguel County,2020-03-16,108
Colorado,San Miguel County,2020-03-17,61
Colorado,Summit County,2020-03-02,103
Colorado,Summit County,2020-03-03,101
Colorado,Summit County,2020-03-04,101
Colorado,Summit County,2020-03-05,100
Colorado,Summit County,2020-03-06,88
Colorado,Summit County,2020-03-09,60
Colorado,Summit County,2020-03-10,62
Colorado,Summit County,2020-03-11,88
Colorado,Summit County,2020-03-12,111
Colorado,Summit County,2020-03-13,148
Colorado,Summit County,2020-03-16,187
Colorado,Summit County,2020-03-17,47
Colorado,Summit County,2020-03-18,43
Colorado,Summit County,2020-03-19,5
Colorado,Summit County,2020-03-20,10
Colorado,Teller County,2020-03-02,94
Colorado,Teller County,2020-03-03,121
Colorado,Teller County,2020-03-04,169
Colorado,Teller County,2020-03-05,212
Colorado,Teller County,2020-03-06,207
Colorado,Teller County,2020-03-09,262
Colorado,Teller County,2020-03-10,292
Colorado,Teller County,2020-03-11,225
Colorado,Teller County,2020-03-12,180
Colorado,Teller County,2020-03-13,105
Colorado,Teller County,2020-03-16,49
Colorado,Teller County,2020-03-17,60
Colorado,Teller County,2020-03-18,49
Colorado,Teller County,2020-03-19,0
Colorado,Teller County,2020-03-20,3
Colorado,Weld County,2020-03-02,89
Colorado,Weld County,2020-03-03,98
Colorado,Weld County,2020-03-04,98
Colorado,Weld County,2020-03-05,105
Colorado,Weld County,2020-03-06,121
Colorado,Weld County,2020-03-09,95
Colorado,Weld County,2020-03-10,99
Colorado,Weld County,2020-03-11,98
Colorado,Weld County,2020-03-12,105
Colorado,Weld County,2020-03-13,97
Colorado,Weld County,2020-03-16,67
Colorado,Weld County,2020-03-17,52
Colorado,Weld County,2020-03-18,49
Colorado,Weld County,2020-03-19,17
Colorado,Weld County,2020-03-20,31
Colorado,Yuma County,2020-03-02,82
Colorado,Yuma County,2020-03-03,73
Colorado,Yuma County,2020-03-04,113
Colorado,Yuma County,2020-03-05,100
Colorado,Yuma County,2020-03-06,335
Colorado,Yuma County,2020-03-09,183
Colorado,Yuma County,2020-03-10,99
Colorado,Yuma County,2020-03-11,213
Colorado,Yuma County,2020-03-12,311
Colorado,Yuma County,2020-03-13,51
Colorado,Yuma County,2020-03-16,71
Colorado,Yuma County,2020-03-17,51
Colorado,Yuma County,2020-03-18,168
Colorado,Yuma County,2020-03-19,98
Colorado,Yuma County,2020-03-20,58
Connecticut,,2020-03-02,99
Connecticut,,2020-03-03,97
Connecticut,,2020-03-04,99
Connecticut,,2020-03-05,107
Connecticut,,2020-03-06,111
Connecticut,,2020-03-09,97
Connecticut,,2020-03-10,98
Connecticut,,2020-03-11,96
Connecticut,,2020-03-12,96
Connecticut,,2020-03-13,85
Connecticut,,2020-03-16,60
Connecticut,,2020-03-17,39
Connecticut,,2020-03-18,38
Connecticut,,2020-03-19,32
Connecticut,,2020-03-20,44
Connecticut,Fairfield County,2020-03-02,97
Connecticut,Fairfield County,2020-03-03,95
Connecticut,Fairfield County,2020-03-04,95
Connecticut,Fairfield County,2020-03-05,103
Connecticut,Fairfield County,2020-03-06,103
Connecticut,Fairfield County,2020-03-09,94
Connecticut,Fairfield County,2020-03-10,94
Connecticut,Fairfield County,2020-03-11,89
Connecticut,Fairfield County,2020-03-12,86
Connecticut,Fairfield County,2020-03-13,74
Connecticut,Fairfield County,2020-03-16,52
Connecticut,Fairfield County,2020-03-17,31
Connecticut,Fairfield County,2020-03-18,31
Connecticut,Fairfield County,2020-03-19,27
Connecticut,Fairfield County,2020-03-20,41
Connecticut,Hartford County,2020-03-02,96
Connecticut,Hartford County,2020-03-03,100
Connecticut,Hartford County,2020-03-04,100
Connecticut,Hartford County,2020-03-05,107
Connecticut,Hartford County,2020-03-06,112
Connecticut,Hartford County,2020-03-09,98
Connecticut,Hartford County,2020-03-10,99
Connecticut,Hartford County,2020-03-11,97
Connecticut,Hartford County,2020-03-12,97
Connecticut,Hartford County,2020-03-13,90
Connecticut,Hartford County,2020-03-16,58
Connecticut,Hartford County,2020-03-17,38
Connecticut,Hartford County,2020-03-18,37
Connecticut,Hartford County,2020-03-19,29
Connecticut,Hartford County,2020-03-20,40
Connecticut,Litchfield County,2020-03-02,102
Connecticut,Litchfield County,2020-03-03,96
Connecticut,Litchfield County,2020-03-04,99
Connecticut,Litchfield County,2020-03-05,110
Connecticut,Litchfield County,2020-03-06,111
Connecticut,Litchfield County,2020-03-09,104
Connecticut,Litchfield County,2020-03-10,101
Connecticut,Litchfield County,2020-03-11,96
Connecticut,Litchfield County,2020-03-12,95
Connecticut,Litchfield County,2020-03-13,86
Connecticut,Litchfield County,2020-03-16,67
Connecticut,Litchfield County,2020-03-17,43
Connecticut,Litchfield County,2020-03-18,44
Connecticut,Litchfield County,2020-03-19,39
Connecticut,Litchfield County,2020-03-20,49
Connecticut,Middlesex County,2020-03-02,90
Connecticut,Middlesex County,2020-03-03,97
Connecticut,Middlesex County,2020-03-04,95
Connecticut,Middlesex County,2020-03-05,101
Connecticut,Middlesex County,2020-03-06,105
Connecticut,Middlesex County,2020-03-09,97
Connecticut,Middlesex County,2020-03-10,92
Connecticut,Middlesex County,2020-03-11,98
Connecticut,Middlesex County,2020-03-12,95
Connecticut,Middlesex County,2020-03-13,80
Connecticut,Middlesex County,2020-03-16,56
Connecticut,Middlesex County,2020-03-17,35
Connecticut,Middlesex County,2020-03-18,38
Connecticut,Middlesex County,2020-03-19,29
Connecticut,Middlesex County,2020-03-20,43
Connecticut,New Haven County,2020-03-02,98
Connecticut,New Haven County,2020-03-03,96
Connecticut,New Haven County,2020-03-04,100
Connecticut,New Haven County,2020-03-05,106
Connecticut,New Haven County,2020-03-06,110
Connecticut,New Haven County,2020-03-09,97
Connecticut,New Haven County,2020-03-10,101
Connecticut,New Haven County,2020-03-11,97
Connecticut,New Haven County,2020-03-12,98
Connecticut,New Haven County,2020-03-13,84
Connecticut,New Haven County,2020-03-16,64
Connecticut,New Haven County,2020-03-17,42
Connecticut,New Haven County,2020-03-18,40
Connecticut,New Haven County,2020-03-19,34
Connecticut,New Haven County,2020-03-20,47
Connecticut,New London County,2020-03-02,100
Connecticut,New London County,2020-03-03,89
Connecticut,New London County,2020-03-04,102
Connecticut,New London County,2020-03-05,103
Connecticut,New London County,2020-03-06,116
Connecticut,New London County,2020-03-09,96
Connecticut,New London County,2020-03-10,95
Connecticut,New London County,2020-03-11,96
Connecticut,New London County,2020-03-12,104
Connecticut,New London County,2020-03-13,93
Connecticut,New London County,2020-03-16,71
Connecticut,New London County,2020-03-17,47
Connecticut,New London County,2020-03-18,40
Connecticut,New London County,2020-03-19,34
Connecticut,New London County,2020-03-20,47
Connecticut,Tolland County,2020-03-02,101
Connecticut,Tolland County,2020-03-03,92
Connecticut,Tolland County,2020-03-04,95
Connecticut,Tolland County,2020-03-05,100
Connecticut,Tolland County,2020-03-06,113
Connecticut,Tolland County,2020-03-09,95
Connecticut,Tolland County,2020-03-10,91
Connecticut,Tolland County,2020-03-11,101
Connecticut,Tolland County,2020-03-12,101
Connecticut,Tolland County,2020-03-13,101
Connecticut,Tolland County,2020-03-16,71
Connecticut,Tolland County,2020-03-17,49
Connecticut,Tolland County,2020-03-18,47
Connecticut,Tolland County,2020-03-19,34
Connecticut,Tolland County,2020-03-20,41
Connecticut,Windham County,2020-03-02,98
Connecticut,Windham County,2020-03-03,106
Connecticut,Windham County,2020-03-04,100
Connecticut,Windham County,2020-03-05,111
Connecticut,Windham County,2020-03-06,127
Connecticut,Windham County,2020-03-09,100
Connecticut,Windham County,2020-03-10,100
Connecticut,Windham County,2020-03-11,96
Connecticut,Windham County,2020-03-12,109
Connecticut,Windham County,2020-03-13,103
Connecticut,Windham County,2020-03-16,60
Connecticut,Windham County,2020-03-17,45
Connecticut,Windham County,2020-03-18,44
Connecticut,Windham County,2020-03-19,40
Connecticut,Windham County,2020-03-20,51
Delaware,,2020-03-02,99
Delaware,,2020-03-03,99
Delaware,,2020-03-04,97
Delaware,,2020-03-05,103
Delaware,,2020-03-06,105
Delaware,,2020-03-09,94
Delaware,,2020-03-10,95
Delaware,,2020-03-11,95
Delaware,,2020-03-12,101
Delaware,,2020-03-13,96
Delaware,,2020-03-16,68
Delaware,,2020-03-17,53
Delaware,,2020-03-18,44
Delaware,,2020-03-19,42
Delaware,,2020-03-20,55
Delaware,Kent County,2020-03-02,97
Delaware,Kent County,2020-03-03,99
Delaware,Kent County,2020-03-04,100
Delaware,Kent County,2020-03-05,106
Delaware,Kent County,2020-03-06,110
Delaware,Kent County,2020-03-09,94
Delaware,Kent County,2020-03-10,96
Delaware,Kent County,2020-03-11,99
Delaware,Kent County,2020-03-12,103
Delaware,Kent County,2020-03-13,99
Delaware,Kent County,2020-03-16,78
Delaware,Kent County,2020-03-17,63
Delaware,Kent County,2020-03-18,59
Delaware,Kent County,2020-03-19,55
Delaware,Kent County,2020-03-20,71
Delaware,New Castle County,2020-03-02,98
Delaware,New Castle County,2020-03-03,99
Delaware,New Castle County,2020-03-04,96
Delaware,New Castle County,2020-03-05,104
Delaware,New Castle County,2020-03-06,106
Delaware,New Castle County,2020-03-09,90
Delaware,New Castle County,2020-03-10,94
Delaware,New Castle County,2020-03-11,93
Delaware,New Castle County,2020-03-12,100
Delaware,New Castle County,2020-03-13,94
Delaware,New Castle County,2020-03-16,60
Delaware,New Castle County,2020-03-17,42
Delaware,New Castle County,2020-03-18,34
Delaware,New Castle County,2020-03-19,29
